X[s],"Trigno IM sensor 13: EMG 13 (IM)",X[s],"Trigno IM sensor 13: ACC X 13 (IM)",X[s],"Trigno IM sensor 13: ACC Y 13 (IM)",X[s],"Trigno IM sensor 13: ACC Z 13 (IM)",X[s],"Trigno IM sensor 13: Gyro X 13 (IM)",X[s],"Trigno IM sensor 13: Gyro Y 13 (IM)",X[s],"Trigno IM sensor 13: Gyro Z 13 (IM)",X[s],"Trigno IM sensor 13: Mag X 13 (IM)",X[s],"Trigno IM sensor 13: Mag Y 13 (IM)",X[s],"Trigno IM sensor 13: Mag Z 13 (IM)"
1.4049,-1.174945E-05,10.53675,0.9538574,10.53675,0.1396484,10.53675,-0.371582,10.53675,-28.99237,10.53675,16.33588,10.53675,-61.43512,21.0735,0,21.0735,0,21.0735,0
1.4058,1.678492E-07,10.5435,0.9438477,10.5435,0.1711426,10.5435,-0.3950195,10.5435,-25.69466,10.5435,17.25954,10.5435,-56.58015,21.087,0,21.087,0,21.087,0
1.4067,1.594568E-05,10.55025,0.9355469,10.55025,0.1958008,10.55025,-0.3864746,10.55025,-24.0458,10.55025,20.83206,10.55025,-51.29771,21.1005,0,21.1005,0,21.1005,0
1.4076,2.786297E-05,10.557,0.902832,10.557,0.2097168,10.557,-0.3884277,10.557,-23.74046,10.557,21.16794,10.557,-45.38168,21.114,0,21.114,0,21.114,0
1.4085,3.474479E-05,10.56375,0.890625,10.56375,0.1994629,10.56375,-0.3830566,10.56375,-24.80916,10.56375,19.69466,10.56375,-40.51145,21.1275,0,21.1275,0,21.1275,0
1.4094,3.927673E-05,10.5705,0.8935547,10.5705,0.1696777,10.5705,-0.3535156,10.5705,-24.00763,10.5705,18.38168,10.5705,-36.64122,21.141,0,21.141,0,21.141,0
1.4103,4.649424E-05,10.57725,0.9135742,10.57725,0.1665039,10.57725,-0.3496094,10.57725,-22.65649,10.57725,17.25191,10.57725,-34.12977,21.1545,0,21.1545,0,21.1545,0
1.4112,6.277562E-05,10.584,0.9606934,10.584,0.1569824,10.584,-0.3356934,10.584,-21.54962,10.584,16.67175,10.584,-31.94657,21.168,0,21.168,0,21.168,0
1.4121,8.291753E-05,10.59075,0.973877,10.59075,0.1074219,10.59075,-0.34375,10.59075,-19.54962,10.59075,15.79389,10.59075,-30.9084,21.1815,0,21.1815,0,21.1815,0
1.413,9.114214E-05,10.5975,0.947998,10.5975,0.09057617,10.5975,-0.3347168,10.5975,-13.55725,10.5975,14.38168,10.5975,-30.74809,21.195,0,21.195,0,21.195,0
1.4139,8.979935E-05,10.60425,0.9130859,10.60425,0.09765625,10.60425,-0.3432617,10.60425,-10.46565,10.60425,12.29008,10.60425,-32,21.2085,0,21.2085,0,21.2085,0
1.4148,8.107119E-05,10.611,0.9240723,10.611,0.1201172,10.611,-0.3410645,10.611,-8.725191,10.611,11.42748,10.611,-33.60305,21.222,0,21.222,0,21.222,0
1.4157,6.831464E-05,10.61775,0.9143066,10.61775,0.1196289,10.61775,-0.3525391,10.61775,-6.694656,10.61775,11.03053,10.61775,-33.66412,21.2355,0,21.2355,0,21.2355,0
1.4166,6.663615E-05,10.6245,0.9074707,10.6245,0.1313477,10.6245,-0.3710938,10.6245,-5.274809,10.6245,9.419847,10.6245,-33.56488,21.249,0,21.249,0,21.249,0
1.4175,8.778515E-05,10.63125,0.8977051,10.63125,0.1335449,10.63125,-0.4008789,10.63125,-4.870229,10.63125,9.076336,10.63125,-34.03053,21.2625,0,21.2625,0,21.2625,0
1.4184,0.000119173,10.638,0.8898926,10.638,0.1520996,10.638,-0.4255371,10.638,-5.938931,10.638,9.80916,10.638,-34.90076,21.276,0,21.276,0,21.276,0
1.4193,0.0001225299,10.64475,0.9118652,10.64475,0.1577148,10.64475,-0.4138184,10.64475,-8.175572,10.64475,10.83969,10.64475,-35.29008,21.2895,0,21.2895,0,21.2895,0
1.4202,0.0001099413,10.6515,0.927002,10.6515,0.1525879,10.6515,-0.4174805,10.6515,-11.82443,10.6515,12.83969,10.6515,-34.13741,21.303,0,21.303,0,21.303,0
1.4211,9.449913E-05,10.65825,0.9199219,10.65825,0.1408691,10.65825,-0.3979492,10.65825,-13.25954,10.65825,12.93893,10.65825,-33.96183,21.3165,0,21.3165,0,21.3165,0
1.422,9.282064E-05,10.665,0.9338379,10.665,0.1586914,10.665,-0.388916,10.665,-14.75572,10.665,12.73282,10.665,-35.38931,21.33,0,21.33,0,21.33,0
1.4229,8.996719E-05,10.67175,0.9465332,10.67175,0.1538086,10.67175,-0.3676758,10.67175,-16.58015,10.67175,13.17557,10.67175,-36.09924,21.3435,0,21.3435,0,21.3435,0
1.4238,7.956054E-05,10.6785,0.9519043,10.6785,0.1435547,10.6785,-0.3552246,10.6785,-16.96183,10.6785,12.67939,10.6785,-36.83969,21.357,0,21.357,0,21.357,0
1.4247,4.766919E-05,10.68525,0.9528809,10.68525,0.151123,10.68525,-0.345459,10.68525,-16.64886,10.68525,11.33588,10.68525,-37.71756,21.3705,0,21.3705,0,21.3705,0
1.4256,2.18204E-06,10.692,0.9536133,10.692,0.1591797,10.692,-0.3408203,10.692,-16.87786,10.692,12.22901,10.692,-38.77099,21.384,0,21.384,0,21.384,0
1.4265,-5.841153E-05,10.69875,0.9567871,10.69875,0.1767578,10.69875,-0.3486328,10.69875,-17.9313,10.69875,13.26718,10.69875,-38.84733,21.3975,0,21.3975,0,21.3975,0
1.4274,-0.0001420005,10.7055,0.9553223,10.7055,0.1787109,10.7055,-0.354248,10.7055,-16.81679,10.7055,13.79389,10.7055,-39.01527,21.411,0,21.411,0,21.411,0
1.4283,-0.0001560998,10.71225,0.9470215,10.71225,0.1914063,10.71225,-0.348877,10.71225,-15.67176,10.71225,13.96947,10.71225,-38.83206,21.4245,0,21.4245,0,21.4245,0
1.4292,-0.0001092699,10.719,0.9375,10.719,0.2241211,10.719,-0.3486328,10.719,-15.35114,10.719,13.78626,10.719,-38.71756,21.438,0,21.438,0,21.438,0
1.4301,-7.167162E-05,10.72575,0.9492188,10.72575,0.2419434,10.72575,-0.3500977,10.72575,-17.19084,10.72575,13.72519,10.72575,-38.16794,21.4515,0,21.4515,0,21.4515,0
1.431,-4.515145E-05,10.7325,0.9372559,10.7325,0.2265625,10.7325,-0.34375,10.7325,-17.18321,10.7325,13.9084,10.7325,-37,21.465,0,21.465,0,21.465,0
1.4319,-2.702373E-05,10.73925,0.9311523,10.73925,0.2468262,10.73925,-0.3444824,10.73925,-16.9084,10.73925,13.77863,10.73925,-35.10687,21.4785,0,21.4785,0,21.4785,0
1.4328,-1.359579E-05,10.746,0.9379883,10.746,0.2568359,10.746,-0.3337402,10.746,-18.67175,10.746,12.69466,10.746,-34.15267,21.492,0,21.492,0,21.492,0
1.4337,-6.54612E-06,10.75275,0.9382324,10.75275,0.244873,10.75275,-0.3305664,10.75275,-19.58015,10.75275,13.00763,10.75275,-32.93893,21.5055,0,21.5055,0,21.5055,0
1.4346,-6.54612E-06,10.7595,0.9453125,10.7595,0.2460938,10.7595,-0.340332,10.7595,-17.71756,10.7595,13.29008,10.7595,-32.66412,21.519,0,21.519,0,21.519,0
1.4355,-1.560998E-05,10.76625,0.9431152,10.76625,0.2431641,10.76625,-0.3447266,10.76625,-18.54198,10.76625,12.99237,10.76625,-31.58779,21.5325,0,21.5325,0,21.5325,0
1.4364,-1.594568E-05,10.773,0.9509277,10.773,0.2397461,10.773,-0.3430176,10.773,-17.87023,10.773,12.81679,10.773,-30.40458,21.546,0,21.546,0,21.546,0
1.4373,-1.443503E-05,10.77975,0.9416504,10.77975,0.2729492,10.77975,-0.3476563,10.77975,-18.91603,10.77975,13.03817,10.77975,-29.80153,21.5595,0,21.5595,0,21.5595,0
1.4382,-1.678492E-05,10.7865,0.9404297,10.7865,0.2719727,10.7865,-0.3449707,10.7865,-20.12977,10.7865,13.27481,10.7865,-28.75573,21.573,0,21.573,0,21.573,0
1.4391,-1.376364E-05,10.79325,0.9294434,10.79325,0.2717285,10.79325,-0.3354492,10.79325,-20.61069,10.79325,12.64122,10.79325,-27.43511,21.5865,0,21.5865,0,21.5865,0
1.44,-1.795987E-05,10.8,0.9362793,10.8,0.2827148,10.8,-0.3427734,10.8,-21.48855,10.8,11.82443,10.8,-26.70229,21.6,0,21.6,0,21.6,0
1.4409,-2.28275E-05,10.80675,0.947998,10.80675,0.2878418,10.80675,-0.3425293,10.80675,-22.28244,10.80675,12.34351,10.80675,-25.71756,21.6135,0,21.6135,0,21.6135,0
1.4418,-1.762417E-05,10.8135,0.9521484,10.8135,0.2844238,10.8135,-0.3493652,10.8135,-23.07634,10.8135,12.9771,10.8135,-23.69466,21.627,0,21.627,0,21.627,0
1.4427,-0.0001136339,10.82025,0.9440918,10.82025,0.2814941,10.82025,-0.3513184,10.82025,-25.19847,10.82025,14.38931,10.82025,-23.0687,21.6405,0,21.6405,0,21.6405,0
1.4436,-0.0002722515,10.827,0.9404297,10.827,0.265625,10.827,-0.3381348,10.827,-25.80916,10.827,14.28244,10.827,-22.58015,21.654,0,21.654,0,21.654,0
1.4445,-0.0004258335,10.83375,0.9401855,10.83375,0.2756348,10.83375,-0.3283691,10.83375,-25.72519,10.83375,14.56489,10.83375,-21.77863,21.6675,0,21.6675,0,21.6675,0
1.4454,-0.0006049286,10.8405,0.9489746,10.8405,0.2880859,10.8405,-0.3232422,10.8405,-25.25954,10.8405,14.50382,10.8405,-21.98473,21.681,0,21.681,0,21.681,0
1.4463,-0.0006418555,10.84725,0.9489746,10.84725,0.2963867,10.84725,-0.3134766,10.84725,-26.62595,10.84725,14.70992,10.84725,-21.34351,21.6945,0,21.6945,0,21.6945,0
1.4472,-0.0006240635,10.854,0.9475098,10.854,0.2805176,10.854,-0.3161621,10.854,-26.33588,10.854,15.05344,10.854,-20.8855,21.708,0,21.708,0,21.708,0
1.4481,-0.0005891509,10.86075,0.9440918,10.86075,0.2836914,10.86075,-0.326416,10.86075,-26.61832,10.86075,14.26718,10.86075,-20.47328,21.7215,0,21.7215,0,21.7215,0
1.449,-0.0005290608,10.8675,0.9467773,10.8675,0.2919922,10.8675,-0.3183594,10.8675,-26.16031,10.8675,14.74809,10.8675,-20.33588,21.735,0,21.735,0,21.735,0
1.4499,-0.0004654459,10.87425,0.9377441,10.87425,0.2912598,10.87425,-0.3242188,10.87425,-27.54198,10.87425,13.62595,10.87425,-19.81679,21.7485,0,21.7485,0,21.7485,0
1.4508,-0.0004056916,10.881,0.9243164,10.881,0.2976074,10.881,-0.3288574,10.881,-26.54198,10.881,13.0687,10.881,-19.59542,21.762,0,21.762,0,21.762,0
1.4517,-0.0003427482,10.88775,0.9245605,10.88775,0.3259277,10.88775,-0.3095703,10.88775,-28.06107,10.88775,12.90076,10.88775,-19.18321,21.7755,0,21.7755,0,21.7755,0
1.4526,-0.0002777905,10.8945,0.935791,10.8945,0.3391113,10.8945,-0.322998,10.8945,-30.14504,10.8945,12.87023,10.8945,-18.05343,21.789,0,21.789,0,21.789,0
1.4535,-0.0002039368,10.90125,0.9265137,10.90125,0.3349609,10.90125,-0.3322754,10.90125,-31.9313,10.90125,12.87023,10.90125,-16.17557,21.8025,0,21.8025,0,21.8025,0
1.4544,-0.0001309224,10.908,0.9206543,10.908,0.3134766,10.908,-0.3134766,10.908,-32.26717,10.908,12.9771,10.908,-15.0916,21.816,0,21.816,0,21.816,0
1.4553,-6.260777E-05,10.91475,0.9191895,10.91475,0.3181152,10.91475,-0.3269043,10.91475,-32.48092,10.91475,13.28244,10.91475,-15.46565,21.8295,0,21.8295,0,21.8295,0
1.4562,4.531929E-06,10.9215,0.9204102,10.9215,0.3303223,10.9215,-0.3120117,10.9215,-31.19084,10.9215,13.12214,10.9215,-14.25191,21.843,0,21.843,0,21.843,0
1.4571,5.287251E-05,10.92825,0.9216309,10.92825,0.340332,10.92825,-0.3088379,10.92825,-32.68702,10.92825,13.41985,10.92825,-12.8855,21.8565,0,21.8565,0,21.8565,0
1.458,8.912794E-05,10.935,0.9221191,10.935,0.3508301,10.935,-0.3129883,10.935,-33.36641,10.935,12.9771,10.935,-11.57252,21.87,0,21.87,0,21.87,0
1.4589,0.0001096056,10.94175,0.9257813,10.94175,0.3588867,10.94175,-0.3056641,10.94175,-36.17557,10.94175,12.0229,10.94175,-10.37405,21.8835,0,21.8835,0,21.8835,0
1.4598,-9.248494E-05,10.9485,0.9204102,10.9485,0.3583984,10.9485,-0.3044434,10.9485,-36.47328,10.9485,13.19084,10.9485,-9.236641,21.897,0,21.897,0,21.897,0
1.4607,-0.0007101701,10.95525,0.9289551,10.95525,0.3449707,10.95525,-0.3041992,10.95525,-37.20611,10.95525,12.80153,10.95525,-7.748092,21.9105,0,21.9105,0,21.9105,0
1.4616,-0.0007484398,10.962,0.9272461,10.962,0.3518066,10.962,-0.3151855,10.962,-37.30534,10.962,14.0458,10.962,-7.061069,21.924,0,21.924,0,21.924,0
1.4625,-0.0005837796,10.96875,0.9289551,10.96875,0.3566895,10.96875,-0.3083496,10.96875,-38.12977,10.96875,13.51908,10.96875,-6.007634,21.9375,0,21.9375,0,21.9375,0
1.4634,-0.0004421149,10.9755,0.9311523,10.9755,0.3596191,10.9755,-0.2961426,10.9755,-38.55725,10.9755,12.70992,10.9755,-5.458015,21.951,0,21.951,0,21.951,0
1.4643,-0.0002863508,10.98225,0.9304199,10.98225,0.3522949,10.98225,-0.2756348,10.98225,-38.25191,10.98225,13.82443,10.98225,-3.603053,21.9645,0,21.9645,0,21.9645,0
1.4652,-0.0001359579,10.989,0.9370117,10.989,0.3486328,10.989,-0.2719727,10.989,-40.41985,10.989,14.12214,10.989,-3.076336,21.978,0,21.978,0,21.978,0
1.4661,-3.860533E-06,10.99575,0.9289551,10.99575,0.3491211,10.99575,-0.2773438,10.99575,-39.98473,10.99575,13.61069,10.99575,-3.175573,21.9915,0,21.9915,0,21.9915,0
1.467,0.0001030594,11.0025,0.923584,11.0025,0.3544922,11.0025,-0.2900391,11.0025,-39.80916,11.0025,13.34351,11.0025,-2.78626,22.005,0,22.005,0,22.005,0
1.4679,0.0001958801,11.00925,0.9189453,11.00925,0.3620605,11.00925,-0.2780762,11.00925,-41.48855,11.00925,13.16031,11.00925,-2.80916,22.0185,0,22.0185,0,22.0185,0
1.4688,0.0002845045,11.016,0.9223633,11.016,0.3740234,11.016,-0.2695313,11.016,-42.48092,11.016,12.74809,11.016,-2.725191,22.032,0,22.032,0,22.032,0
1.4697,0.000364065,11.02275,0.9194336,11.02275,0.385498,11.02275,-0.2751465,11.02275,-44.99237,11.02275,12.1374,11.02275,-2.687023,22.0455,0,22.0455,0,22.0455,0
1.4706,0.0004204623,11.0295,0.9377441,11.0295,0.369873,11.0295,-0.2724609,11.0295,-46.66412,11.0295,12.25191,11.0295,-2.534351,22.059,0,22.059,0,22.059,0
1.4715,0.0004600747,11.03625,0.9672852,11.03625,0.3535156,11.03625,-0.2893066,11.03625,-46.96183,11.03625,13.17557,11.03625,-2.435115,22.0725,0,22.0725,0,22.0725,0
1.4724,0.0004990158,11.043,0.9765625,11.043,0.3376465,11.043,-0.2971191,11.043,-45.96183,11.043,15.93893,11.043,-2.763359,22.086,0,22.086,0,22.086,0
1.4733,0.0005275502,11.04975,0.979248,11.04975,0.3354492,11.04975,-0.2907715,11.04975,-47.36641,11.04975,17.20611,11.04975,-2.725191,22.0995,0,22.0995,0,22.0995,0
1.4742,0.0005409781,11.0565,0.9890137,11.0565,0.3210449,11.0565,-0.3049316,11.0565,-47.42748,11.0565,20.25191,11.0565,-5.450382,22.113,0,22.113,0,22.113,0
1.4751,0.0005544061,11.06325,0.9946289,11.06325,0.3068848,11.06325,-0.324707,11.06325,-47.46565,11.06325,22.58779,11.06325,-7.557252,22.1265,0,22.1265,0,22.1265,0
1.476,0.0005502098,11.07,1.016602,11.07,0.2966309,11.07,-0.3134766,11.07,-47.83969,11.07,23.19847,11.07,-9.541985,22.14,0,22.14,0,22.14,0
1.4769,0.0005329213,11.07675,1.015381,11.07675,0.2634277,11.07675,-0.3427734,11.07675,-50.19847,11.07675,24.58779,11.07675,-12.74046,22.1535,0,22.1535,0,22.1535,0
1.4778,0.0005112688,11.0835,1.025879,11.0835,0.213623,11.0835,-0.3483887,11.0835,-50.92366,11.0835,24.79389,11.0835,-15.60305,22.167,0,22.167,0,22.167,0
1.4787,0.0004983444,11.09025,1.058594,11.09025,0.1713867,11.09025,-0.3984375,11.09025,-50.57252,11.09025,24.83206,11.09025,-19.49618,22.1805,0,22.1805,0,22.1805,0
1.4796,0.0004953231,11.097,1.071533,11.097,0.1848145,11.097,-0.4296875,11.097,-47.30534,11.097,24.96183,11.097,-22.62595,22.194,0,22.194,0,22.194,0
1.4805,0.0004641031,11.10375,1.091797,11.10375,0.2438965,11.10375,-0.4528809,11.10375,-48.01527,11.10375,22.32061,11.10375,-25.32825,22.2075,0,22.2075,0,22.2075,0
1.4814,0.0003382162,11.1105,1.112549,11.1105,0.2878418,11.1105,-0.4248047,11.1105,-53.05344,11.1105,22.09924,11.1105,-26.15267,22.221,0,22.221,0,22.221,0
1.4823,0.0002423743,11.11725,1.109375,11.11725,0.3200684,11.11725,-0.4399414,11.11725,-62.86259,11.11725,19.0229,11.11725,-24.86259,22.2345,0,22.2345,0,22.2345,0
1.4832,0.000237171,11.124,1.062012,11.124,0.3283691,11.124,-0.4291992,11.124,-73.43511,11.124,14.92366,11.124,-21.61069,22.248,0,22.248,0,22.248,0
1.4841,0.000222736,11.13075,1.004639,11.13075,0.3398438,11.13075,-0.4160156,11.13075,-82.60305,11.13075,13.19847,11.13075,-19.85496,22.2615,0,22.2615,0,22.2615,0
1.485,0.0002022583,11.1375,0.8999023,11.1375,0.4025879,11.1375,-0.5285645,11.1375,-96.67939,11.1375,5.610687,11.1375,-16.44275,22.275,0,22.275,0,22.275,0
1.4859,0.0001888304,11.14425,0.8168945,11.14425,0.4094238,11.14425,-0.7231445,11.14425,-113.1069,11.14425,-0.2290076,11.14425,-11.96947,22.2885,0,22.2885,0,22.2885,0
1.4868,0.0001727169,11.151,0.7058105,11.151,0.3935547,11.151,-0.9155273,11.151,-141.9924,11.151,-15.96183,11.151,-4.229008,22.302,0,22.302,0,22.302,0
1.4877,0.0001485466,11.15775,0.6696777,11.15775,0.3413086,11.15775,-0.9753418,11.15775,-165.1908,11.15775,-18.55725,11.15775,4.580153,22.3155,0,22.3155,0,22.3155,0
1.4886,0.0001362936,11.1645,0.654541,11.1645,0.3728027,11.1645,-0.9606934,11.1645,-185.6412,11.1645,-26.05343,11.1645,14.27481,22.329,0,22.329,0,22.329,0
1.4895,0.0001430075,11.17125,0.6569824,11.17125,0.4396973,11.17125,-0.9238281,11.17125,-207.0534,11.17125,-32.12214,11.17125,23.23664,22.3425,0,22.3425,0,22.3425,0
1.4904,0.0001420005,11.178,0.6765137,11.178,0.4394531,11.178,-0.9040527,11.178,-234.5343,11.178,-34.65649,11.178,35.59542,22.356,0,22.356,0,22.356,0
1.4913,0.0001465324,11.18475,0.6772461,11.18475,0.3935547,11.18475,-0.8911133,11.18475,-250.1374,11.18475,-39.40458,11.18475,48.70229,22.3695,0,22.3695,0,22.3695,0
1.4922,0.0001527428,11.1915,0.7011719,11.1915,0.3188477,11.1915,-0.7836914,11.1915,-250.1374,11.1915,-42.09924,11.1915,59.32824,22.383,0,22.383,0,22.383,0
1.4931,0.0001461967,11.19825,0.7141113,11.19825,0.2521973,11.19825,-0.7084961,11.19825,-250.1374,11.19825,-43.77099,11.19825,66.64122,22.3965,0,22.3965,0,22.3965,0
1.494,0.0001320974,11.205,0.7121582,11.205,0.2155762,11.205,-0.6137695,11.205,-250.1374,11.205,-47.07634,11.205,71.8168,22.41,0,22.41,0,22.41,0
1.4949,0.0001077592,11.21175,0.7324219,11.21175,0.2055664,11.21175,-0.5568848,11.21175,-250.1374,11.21175,-50.63359,11.21175,76.16031,22.4235,0,22.4235,0,22.4235,0
1.4958,9.365988E-05,11.2185,0.7446289,11.2185,0.1850586,11.2185,-0.501709,11.2185,-250.1374,11.2185,-53.87786,11.2185,80.99236,22.437,0,22.437,0,22.437,0
1.4967,9.449913E-05,11.22525,0.7753906,11.22525,0.1459961,11.22525,-0.4296875,11.22525,-250.1374,11.22525,-55.32824,11.22525,85.66412,22.4505,0,22.4505,0,22.4505,0
1.4976,8.476387E-05,11.232,0.8027344,11.232,0.1149902,11.232,-0.3813477,11.232,-250.1374,11.232,-56.01527,11.232,89.12214,22.464,0,22.464,0,22.464,0
1.4985,7.066453E-05,11.23875,0.8457031,11.23875,0.0871582,11.23875,-0.3068848,11.23875,-250.1374,11.23875,-56.19084,11.23875,91.67175,22.4775,0,22.4775,0,22.4775,0
1.4994,4.884413E-05,11.2455,0.8823242,11.2455,0.08984375,11.2455,-0.2548828,11.2455,-250.1374,11.2455,-56.32061,11.2455,93.74046,22.491,0,22.491,0,22.491,0
1.5003,4.145876E-05,11.25225,0.9086914,11.25225,0.08984375,11.25225,-0.2197266,11.25225,-250.1374,11.25225,-56.67176,11.25225,95.55725,22.5045,0,22.5045,0,22.5045,0
1.5012,4.347295E-05,11.259,0.9418945,11.259,0.09008789,11.259,-0.171875,11.259,-250.1374,11.259,-55.92366,11.259,96.96183,22.518,0,22.518,0,22.518,0
1.5021,3.424125E-05,11.26575,0.9753418,11.26575,0.07299805,11.26575,-0.1032715,11.26575,-250.1374,11.26575,-55.58779,11.26575,97.64122,22.5315,0,22.5315,0,22.5315,0
1.503,2.131685E-05,11.2725,0.996582,11.2725,0.06982422,11.2725,-0.06225586,11.2725,-250.1374,11.2725,-53.75573,11.2725,97.72519,22.545,0,22.545,0,22.545,0
1.5039,7.049668E-06,11.27925,1.043457,11.27925,0.05517578,11.27925,0.09204102,11.27925,-250.1374,11.27925,-49.25191,11.27925,97.34351,22.5585,0,22.5585,0,22.5585,0
1.5048,1.09102E-05,11.286,1.131592,11.286,-0.002197266,11.286,0.2861328,11.286,-250.1374,11.286,-46.43512,11.286,96.05344,22.572,0,22.572,0,22.572,0
1.5057,1.829557E-05,11.29275,1.217773,11.29275,0.0078125,11.29275,0.4907227,11.29275,-250.1374,11.29275,-38.96947,11.29275,90.82442,22.5855,0,22.5855,0,22.5855,0
1.5066,2.165255E-05,11.2995,1.26123,11.2995,0.0769043,11.2995,0.6057129,11.2995,-250.1374,11.2995,-30.94657,11.2995,85.96947,22.599,0,22.599,0,22.599,0
1.5075,1.661708E-05,11.30625,1.289307,11.30625,0.06420898,11.30625,0.6755371,11.30625,-250.1374,11.30625,-25.98473,11.30625,79.77863,22.6125,0,22.6125,0,22.6125,0
1.5084,-4.531929E-06,11.313,1.313721,11.313,0.04150391,11.313,0.7114258,11.313,-232.4657,11.313,-19.81679,11.313,72.22137,22.626,0,22.626,0,22.626,0
1.5093,-3.575189E-05,11.31975,1.305664,11.31975,-0.01855469,11.31975,0.7211914,11.31975,-202.1679,11.31975,-14.35878,11.31975,62.43512,22.6395,0,22.6395,0,22.6395,0
1.5102,-5.925078E-05,11.3265,1.284912,11.3265,-0.04931641,11.3265,0.692627,11.3265,-168.084,11.3265,-8.580153,11.3265,53.40458,22.653,0,22.653,0,22.653,0
1.5111,-6.076142E-05,11.33325,1.252686,11.33325,-0.07421875,11.33325,0.598877,11.33325,-133.3817,11.33325,-7.152672,11.33325,44.20611,22.6665,0,22.6665,0,22.6665,0
1.512,-6.596476E-05,11.34,1.206543,11.34,-0.0559082,11.34,0.501709,11.34,-107.145,11.34,-7.122138,11.34,36.16794,22.68,0,22.68,0,22.68,0
1.5129,-6.898604E-05,11.34675,1.15625,11.34675,-0.007080078,11.34675,0.3581543,11.34675,-82.32061,11.34675,-5.91603,11.34675,29.05343,22.6935,0,22.6935,0,22.6935,0
1.5138,-7.536431E-05,11.3535,1.119141,11.3535,0.04467773,11.3535,0.2353516,11.3535,-65.46565,11.3535,-2.832061,11.3535,24.03817,22.707,0,22.707,0,22.707,0
1.5147,-7.687495E-05,11.36025,1.083252,11.36025,0.1049805,11.36025,0.09228516,11.36025,-53.16031,11.36025,-1.137405,11.36025,20.86259,22.7205,0,22.7205,0,22.7205,0
1.5156,-8.073549E-05,11.367,1.043213,11.367,0.1791992,11.367,-0.04296875,11.367,-46.33588,11.367,-0.3664122,11.367,19.37405,22.734,0,22.734,0,22.734,0
1.5165,-8.96315E-05,11.37375,1.018311,11.37375,0.2458496,11.37375,-0.166748,11.37375,-46.48855,11.37375,0.3587786,11.37375,19.06107,22.7475,0,22.7475,0,22.7475,0
1.5174,-0.0001047379,11.3805,0.9916992,11.3805,0.2954102,11.3805,-0.2905273,11.3805,-51.64885,11.3805,-1,11.3805,18.8855,22.761,0,22.761,0,22.761,0
1.5183,-0.0001331044,11.38725,0.9543457,11.38725,0.3305664,11.38725,-0.3950195,11.38725,-61.67939,11.38725,-3.763359,11.38725,20.35114,22.7745,0,22.7745,0,22.7745,0
1.5192,-0.0001493858,11.394,0.9204102,11.394,0.3442383,11.394,-0.5080566,11.394,-75.56489,11.394,-3.633588,11.394,22.79389,22.788,0,22.788,0,22.788,0
1.5201,-0.0001472038,11.40075,0.8811035,11.40075,0.3500977,11.40075,-0.550293,11.40075,-89.44275,11.40075,-8.625955,11.40075,25.83969,22.8015,0,22.8015,0,22.8015,0
1.521,-0.0001609674,11.4075,0.8693848,11.4075,0.326416,11.4075,-0.5849609,11.4075,-104.8321,11.4075,-9.793893,11.4075,28.94657,22.815,0,22.815,0,22.815,0
1.5219,-0.0001596246,11.41425,0.8530273,11.41425,0.298584,11.41425,-0.6166992,11.41425,-120.2214,11.41425,-11.76336,11.41425,32.1832,22.8285,0,22.8285,0,22.8285,0
1.5228,-0.0001465324,11.421,0.8574219,11.421,0.2922363,11.421,-0.614502,11.421,-133.4122,11.421,-13.67939,11.421,35.0458,22.842,0,22.842,0,22.842,0
1.5237,-0.0001260548,11.42775,0.8569336,11.42775,0.2792969,11.42775,-0.579834,11.42775,-144.6183,11.42775,-14.49618,11.42775,37.0687,22.8555,0,22.8555,0,22.8555,0
1.5246,-0.0001099413,11.4345,0.8691406,11.4345,0.2683105,11.4345,-0.5327148,11.4345,-156.0534,11.4345,-16.27481,11.4345,39.19084,22.869,0,22.869,0,22.869,0
1.5255,-9.550622E-05,11.44125,0.8696289,11.44125,0.2614746,11.44125,-0.4951172,11.44125,-165.9542,11.44125,-18.10687,11.44125,41.12214,22.8825,0,22.8825,0,22.8825,0
1.5264,-7.335011E-05,11.448,0.8798828,11.448,0.2763672,11.448,-0.4404297,11.448,-176.8855,11.448,-20.83969,11.448,41.77863,22.896,0,22.896,0,22.896,0
1.5273,-5.925078E-05,11.45475,0.9047852,11.45475,0.2600098,11.45475,-0.4089355,11.45475,-184.5878,11.45475,-22.9542,11.45475,41.41221,22.9095,0,22.9095,0,22.9095,0
1.5282,-3.877318E-05,11.4615,0.9035645,11.4615,0.237793,11.4615,-0.3295898,11.4615,-191.855,11.4615,-24.99237,11.4615,42.72519,22.923,0,22.923,0,22.923,0
1.5291,-2.987716E-05,11.46825,0.9335938,11.46825,0.2202148,11.46825,-0.255127,11.46825,-194.458,11.46825,-25.90076,11.46825,42.12214,22.9365,0,22.9365,0,22.9365,0
1.53,-2.803082E-05,11.475,0.9440918,11.475,0.2006836,11.475,-0.2111816,11.475,-194.1527,11.475,-25.9771,11.475,41.40458,22.95,0,22.95,0,22.95,0
1.5309,-2.232395E-05,11.48175,0.9572754,11.48175,0.1955566,11.48175,-0.182373,11.48175,-192.3206,11.48175,-25.45038,11.48175,40.29771,22.9635,0,22.9635,0,22.9635,0
1.5318,-3.27306E-05,11.4885,0.9746094,11.4885,0.1791992,11.4885,-0.1289063,11.4885,-191.6107,11.4885,-25.45038,11.4885,38.70229,22.977,0,22.977,0,22.977,0
