X[s],"Trigno IM sensor 15: EMG 15 (IM)",X[s],"Trigno IM sensor 15: ACC X 15 (IM)",X[s],"Trigno IM sensor 15: ACC Y 15 (IM)",X[s],"Trigno IM sensor 15: ACC Z 15 (IM)",X[s],"Trigno IM sensor 15: Gyro X 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Y 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Z 15 (IM)",X[s],"Trigno IM sensor 15: Mag X 15 (IM)",X[s],"Trigno IM sensor 15: Mag Y 15 (IM)",X[s],"Trigno IM sensor 15: Mag Z 15 (IM)",X[s],"Trigno IM sensor 16: EMG 16 (IM)",X[s],"Trigno IM sensor 16: ACC X 16 (IM)",X[s],"Trigno IM sensor 16: ACC Y 16 (IM)",X[s],"Trigno IM sensor 16: ACC Z 16 (IM)",X[s],"Trigno IM sensor 16: Gyro X 16 (IM)",X[s],"Trigno IM sensor 16: Gyro Y 16 (IM)",X[s],"Trigno IM sensor 16: Gyro Z 16 (IM)",X[s],"Trigno IM sensor 16: Mag X 16 (IM)",X[s],"Trigno IM sensor 16: Mag Y 16 (IM)",X[s],"Trigno IM sensor 16: Mag Z 16 (IM)"
0.0414,4.817273E-05,0.3105,-1.231934,0.3105,0.2629395,0.3105,0.1623535,0.3105,26.43511,0.3105,3.427481,0.3105,126.1756,0.621,-38.9,0.621,-98.8,0.621,-11.4,0.0414,0.0003328451,0.3105,1.606934,0.3105,1.999939,0.3105,0.5061035,0.3105,15.29008,0.3105,17.28244,0.3105,-120.0611,0.621,46.8,0.621,14.5,0.621,-253.4
0.0423,0.0001532464,0.31725,-1.276367,0.31725,0.1149902,0.31725,0.09594727,0.31725,24.01527,0.31725,4.70229,0.31725,132.5191,0.6345,-38.1,0.6345,-98.4,0.6345,-12.4,0.0423,0.0003068284,0.31725,1.999939,0.31725,-0.2392578,0.31725,0.423584,0.31725,-105.0076,0.31725,-182.9466,0.31725,-231.7252,0.6345,47,0.6345,14.2,0.6345,-252.5
0.0432,7.922485E-05,0.324,-1.28833,0.324,0.3239746,0.324,0.1032715,0.324,22.93893,0.324,7.51145,0.324,141.3282,0.648,-38.1,0.648,-98.6,0.648,-12.4,0.0432,0.0002281071,0.324,0.3198242,0.324,-0.4030762,0.324,-0.5935059,0.324,-83.25954,0.324,162.6794,0.324,-208.9389,0.648,46.7,0.648,14.1,0.648,-252.9
0.0441,2.433814E-05,0.33075,-1.336182,0.33075,0.1850586,0.33075,-0.00390625,0.33075,22.25191,0.33075,5.038168,0.33075,150.2214,0.6615,-35.8,0.6615,-99.4,0.6615,-12,0.0441,0.0001807736,0.33075,1.383301,0.33075,-0.5583496,0.33075,-0.2004395,0.33075,-62.43512,0.33075,48.19847,0.33075,-203.9389,0.6615,46.1,0.6615,14.4,0.6615,-254.3
0.045,4.783703E-05,0.3375,-1.345703,0.3375,0.1608887,0.3375,-0.07788086,0.3375,16.96183,0.3375,9.122137,0.3375,160.7481,0.675,-34.4,0.675,-99.3,0.675,-12,0.045,0.0001273976,0.3375,1.074219,0.3375,-0.4680176,0.3375,0.1975098,0.3375,-21.74046,0.3375,108.6336,0.3375,-198.0458,0.675,46.6,0.675,14,0.675,-254.1
0.0459,3.910888E-05,0.34425,-1.428711,0.34425,0.1733398,0.34425,-0.01831055,0.34425,20.45038,0.34425,2.236641,0.34425,173.1069,0.6885,-33.2,0.6885,-99.7,0.6885,-11.6,0.0459,0.000117998,0.34425,1.288086,0.34425,-0.5935059,0.34425,0.1687012,0.34425,-21.44275,0.34425,42.87023,0.34425,-199.5191,0.6885,46.1,0.6885,13.8,0.6885,-254.5
0.0468,-1.896696E-05,0.351,-1.460693,0.351,0.1699219,0.351,-0.1118164,0.351,10.1145,0.351,2.335878,0.351,185.3664,0.702,-32.2,0.702,-99.8,0.702,-11.2,0.0468,0.0001198444,0.351,1.119629,0.351,-0.5244141,0.351,0.06396484,0.351,-2.503817,0.351,67.58015,0.351,-206.0763,0.702,46.4,0.702,14.1,0.702,-254.9
0.0477,-1.326009E-05,0.35775,-1.451172,0.35775,0.1096191,0.35775,-0.007324219,0.35775,11.25191,0.35775,-0.3358779,0.35775,197.0992,0.7155,-30.5,0.7155,-99.5,0.7155,-11,0.0477,0.0001334401,0.35775,1.12915,0.35775,-0.3015137,0.35775,0.1523438,0.35775,20.22137,0.35775,77.23664,0.35775,-216.1679,0.7155,46.9,0.7155,13.8,0.7155,-256.5
0.0486,2.668803E-05,0.3645,-1.447266,0.3645,-0.005126953,0.3645,-0.08154297,0.3645,4.251908,0.3645,2.885496,0.3645,213.5573,0.729,-29.4,0.729,-99.8,0.729,-11.2,0.0486,0.0001272297,0.3645,1.41626,0.3645,-0.1286621,0.3645,0.3813477,0.3645,45.13741,0.3645,98.93893,0.3645,-220.3512,0.729,46.2,0.729,14.3,0.729,-255.7
0.0495,-7.167162E-05,0.37125,-1.570068,0.37125,0.04125977,0.37125,0.01855469,0.37125,4.664122,0.37125,6.076336,0.37125,232.7863,0.7425,-27.7,0.7425,-99.9,0.7425,-12.6,0.0495,0.0001514,0.37125,1.719482,0.37125,0.03588867,0.37125,0.3017578,0.37125,89.0458,0.37125,147.2748,0.37125,-209.8015,0.7425,45.9,0.7425,13.5,0.7425,-256.6
