X[s],"Trigno IM sensor 15: EMG 15 (IM)",X[s],"Trigno IM sensor 15: ACC X 15 (IM)",X[s],"Trigno IM sensor 15: ACC Y 15 (IM)",X[s],"Trigno IM sensor 15: ACC Z 15 (IM)",X[s],"Trigno IM sensor 15: Gyro X 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Y 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Z 15 (IM)",X[s],"Trigno IM sensor 15: Mag X 15 (IM)",X[s],"Trigno IM sensor 15: Mag Y 15 (IM)",X[s],"Trigno IM sensor 15: Mag Z 15 (IM)",X[s],"Trigno IM sensor 16: EMG 16 (IM)",X[s],"Trigno IM sensor 16: ACC X 16 (IM)",X[s],"Trigno IM sensor 16: ACC Y 16 (IM)",X[s],"Trigno IM sensor 16: ACC Z 16 (IM)",X[s],"Trigno IM sensor 16: Gyro X 16 (IM)",X[s],"Trigno IM sensor 16: Gyro Y 16 (IM)",X[s],"Trigno IM sensor 16: Gyro Z 16 (IM)",X[s],"Trigno IM sensor 16: Mag X 16 (IM)",X[s],"Trigno IM sensor 16: Mag Y 16 (IM)",X[s],"Trigno IM sensor 16: Mag Z 16 (IM)"
0.0207,-1.359579E-05,0.15525,-0.8303223,0.15525,0.09887695,0.15525,-0.1813965,0.15525,-130.3053,0.15525,-55.54962,0.15525,-210.6336,0.3105,-31.9,0.3105,-93.3,0.3105,-13,0.0207,-6.294347E-05,0.15525,1.053467,0.15525,0.1669922,0.15525,0.1169434,0.15525,2.122137,0.15525,26.00763,0.15525,-23.99237,0.3105,43.6,0.3105,18.7,0.3105,-247
0.0216,-9.735257E-06,0.162,-0.7404785,0.162,0.04150391,0.162,-0.1330566,0.162,-125.6489,0.162,-60.56488,0.162,-216.6488,0.324,-30.2,0.324,-93.4,0.324,-12.9,0.0216,5.52224E-05,0.162,1.04541,0.162,0.1315918,0.162,0.1367188,0.162,5.328244,0.162,36.41221,0.162,-25.26718,0.324,43,0.324,18.7,0.324,-247.9
0.0225,-1.007095E-05,0.16875,-0.6784668,0.16875,-0.006347656,0.16875,-0.1853027,0.16875,-122.7328,0.16875,-61.9084,0.16875,-217.5649,0.3375,-29.4,0.3375,-93.4,0.3375,-13.7,0.0225,0.0003670863,0.16875,1.052246,0.16875,0.02856445,0.16875,0.1945801,0.16875,-0.03816794,0.16875,39.1145,0.16875,-24.50382,0.3375,42.4,0.3375,19.1,0.3375,-249
0.0234,-1.443503E-05,0.1755,-0.6062012,0.1755,-0.001708984,0.1755,-0.2133789,0.1755,-120.0763,0.1755,-60.46565,0.1755,-215.458,0.351,-28.3,0.351,-92.6,0.351,-13.4,0.0234,0.0008363927,0.1755,0.9938965,0.1755,0.2109375,0.1755,0.1291504,0.1755,4.78626,0.1755,30.45038,0.1755,-22.08397,0.351,42.6,0.351,19.4,0.351,-249.4
0.0243,-1.19173E-05,0.18225,-0.545166,0.18225,-0.003417969,0.18225,-0.223877,0.18225,-117.8397,0.18225,-54.9313,0.18225,-211.8244,0.3645,-27.4,0.3645,-91.6,0.3645,-12.8,0.0243,0.0008256504,0.18225,1.031982,0.18225,0.09667969,0.18225,0.2199707,0.18225,8.053435,0.18225,36.71756,0.18225,-23.01527,0.3645,42.6,0.3645,19.3,0.3645,-248.4
0.0252,-1.02388E-05,0.189,-0.503418,0.189,-0.003417969,0.189,-0.2124023,0.189,-116.7557,0.189,-45.49618,0.189,-209,0.378,-25,0.378,-89.9,0.378,-14.3,0.0252,0.0007663996,0.189,1.03833,0.189,0.03662109,0.189,0.229248,0.189,-2.083969,0.189,32.9313,0.189,-19.17557,0.378,42.5,0.378,19.5,0.378,-248.2
0.0261,-1.09102E-05,0.19575,-0.4621582,0.19575,-0.02050781,0.19575,-0.2241211,0.19575,-113.374,0.19575,-32.90076,0.19575,-208.3359,0.3915,-24.4,0.3915,-88.4,0.3915,-14.4,0.0261,0.0006514229,0.19575,0.9787598,0.19575,0.192627,0.19575,0.1396484,0.19575,4.389313,0.19575,23.0458,0.19575,-18.38168,0.3915,42.7,0.3915,19.5,0.3915,-249.5
0.027,-1.19173E-05,0.2025,-0.4250488,0.2025,-0.02587891,0.2025,-0.1896973,0.2025,-109.1527,0.2025,-19.98473,0.2025,-211.6336,0.405,-24.2,0.405,-87.5,0.405,-15.3,0.027,0.0003825284,0.2025,1.032471,0.2025,0.04492188,0.2025,0.1921387,0.2025,2.870229,0.2025,36.22137,0.2025,-20.09924,0.405,42.7,0.405,19,0.405,-249.4
0.0279,-1.242084E-05,0.20925,-0.4099121,0.20925,-0.04077148,0.20925,-0.1853027,0.20925,-103.084,0.20925,-7.572519,0.20925,-219.855,0.4185,-23.8,0.4185,-86.6,0.4185,-16.9,0.0279,3.3402E-05,0.20925,1.026123,0.20925,0.1120605,0.20925,0.1687012,0.20925,-1.206107,0.20925,31.96183,0.20925,-19.43511,0.4185,42.8,0.4185,19.5,0.4185,-250.7
0.0288,-1.09102E-05,0.216,-0.4321289,0.216,-0.06396484,0.216,-0.1557617,0.216,-95.90076,0.216,0.8778626,0.216,-230.0076,0.432,-23.6,0.432,-85.9,0.432,-19,0.0288,-0.0002866865,0.216,1.018555,0.216,0.1538086,0.216,0.1982422,0.216,0.1145038,0.216,30.77863,0.216,-19.64122,0.432,42.1,0.432,19,0.432,-251.3
