X[s],"Trigno IM sensor 15: EMG 15 (IM)",X[s],"Trigno IM sensor 15: ACC X 15 (IM)",X[s],"Trigno IM sensor 15: ACC Y 15 (IM)",X[s],"Trigno IM sensor 15: ACC Z 15 (IM)",X[s],"Trigno IM sensor 15: Gyro X 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Y 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Z 15 (IM)",X[s],"Trigno IM sensor 15: Mag X 15 (IM)",X[s],"Trigno IM sensor 15: Mag Y 15 (IM)",X[s],"Trigno IM sensor 15: Mag Z 15 (IM)",X[s],"Trigno IM sensor 16: EMG 16 (IM)",X[s],"Trigno IM sensor 16: ACC X 16 (IM)",X[s],"Trigno IM sensor 16: ACC Y 16 (IM)",X[s],"Trigno IM sensor 16: ACC Z 16 (IM)",X[s],"Trigno IM sensor 16: Gyro X 16 (IM)",X[s],"Trigno IM sensor 16: Gyro Y 16 (IM)",X[s],"Trigno IM sensor 16: Gyro Z 16 (IM)",X[s],"Trigno IM sensor 16: Mag X 16 (IM)",X[s],"Trigno IM sensor 16: Mag Y 16 (IM)",X[s],"Trigno IM sensor 16: Mag Z 16 (IM)"
0.0351,-0.001192401,0.26325,-1.313721,0.26325,0.2473145,0.26325,0.02441406,0.26325,-14.54198,0.26325,-25.65649,0.26325,193.145,0.5265,-33.4,0.5265,-98,0.5265,-13.8,0.0351,1.745632E-05,0.26325,1.053711,0.26325,-0.489502,0.26325,0.1672363,0.26325,36.64885,0.26325,153.2901,0.26325,-224.2901,0.5265,41.5,0.5265,11.5,0.5265,-246.7
0.036,-0.001116869,0.27,-1.342773,0.27,0.2441406,0.27,-0.006591797,0.27,-19.99237,0.27,-20.78626,0.27,202.9924,0.54,-32.8,0.54,-98.2,0.54,-13.2,0.036,1.762417E-05,0.27,1.627441,0.27,-0.2973633,0.27,0.315918,0.27,28.03817,0.27,156.1527,0.27,-218.9313,0.54,42.4,0.54,11.7,0.54,-248.4
0.0369,-0.001126268,0.27675,-1.387939,0.27675,0.2775879,0.27675,0.1359863,0.27675,-11.64886,0.27675,-20.68702,0.27675,212.5267,0.5535,-31.8,0.5535,-98.2,0.5535,-12.5,0.0369,1.728847E-05,0.27675,1.73584,0.27675,0.1403809,0.27675,0.09375,0.27675,56.64122,0.27675,201.8626,0.27675,-207.1756,0.5535,42.9,0.5535,12,0.5535,-248.7
0.0378,-0.001166217,0.2835,-1.556641,0.2835,0.2910156,0.2835,0.04711914,0.2835,-18.45038,0.2835,-20.81679,0.2835,223.6488,0.567,-30.3,0.567,-98.4,0.567,-13.3,0.0378,1.728847E-05,0.2835,1.628662,0.2835,0.2558594,0.2835,0.6950684,0.2835,65.45802,0.2835,201.5496,0.2835,-167.3664,0.567,43.4,0.567,12.2,0.567,-248.8
0.0387,-0.001125261,0.29025,-1.661621,0.29025,0.3920898,0.29025,0.1237793,0.29025,-7.763359,0.29025,-17.67939,0.29025,236.4886,0.5805,-29.4,0.5805,-97.9,0.5805,-13.4,0.0387,1.728847E-05,0.29025,1.115967,0.29025,0.3210449,0.29025,0.510498,0.29025,39.33588,0.29025,169.1145,0.29025,-113.458,0.5805,44.5,0.5805,12.1,0.5805,-249.2
0.0396,-0.001060136,0.297,-1.735107,0.297,0.5070801,0.297,0.06762695,0.297,-6.473282,0.297,-27.0916,0.297,248.2214,0.594,-28.5,0.594,-97.3,0.594,-14.5,0.0396,1.695277E-05,0.297,1.015869,0.297,0.3752441,0.297,0.3422852,0.297,59.26717,0.297,113.8397,0.297,-73.0229,0.594,44.4,0.594,12.8,0.594,-249
0.0405,-0.001090013,0.30375,-1.819092,0.30375,0.5598145,0.30375,0.009277344,0.30375,-11.27481,0.30375,-25.22901,0.30375,250.1298,0.6075,-27.3,0.6075,-97.6,0.6075,-13.7,0.0405,1.678492E-05,0.30375,1.024414,0.30375,0.01367188,0.30375,0.2653809,0.30375,46.61832,0.30375,75.61069,0.30375,-47.32824,0.6075,45.1,0.6075,13.1,0.6075,-249.6
0.0414,-0.001054429,0.3105,-1.911621,0.3105,0.6081543,0.3105,0.06420898,0.3105,-8.312977,0.3105,-30.00763,0.3105,250.1298,0.621,-26.4,0.621,-97,0.621,-13.7,0.0414,1.644923E-05,0.3105,0.9587402,0.3105,-0.2587891,0.3105,0.1875,0.3105,26.08397,0.3105,80.29008,0.3105,-38.62595,0.621,45.1,0.621,13.2,0.621,-249.6
0.0423,-0.0009127642,0.31725,-2,0.31725,0.7651367,0.31725,0.1081543,0.31725,-1.396947,0.31725,-43.43512,0.31725,250.1298,0.6345,-24.7,0.6345,-97.2,0.6345,-13.4,0.0423,1.628138E-05,0.31725,1.022705,0.31725,0.01074219,0.31725,0.1633301,0.31725,47.17557,0.31725,69.29008,0.31725,-36.87023,0.6345,45.6,0.6345,13.4,0.6345,-251
0.0432,-0.0008368963,0.324,-2,0.324,0.7280273,0.324,-0.107666,0.324,-17.01527,0.324,-48.91603,0.324,250.1298,0.648,-23.3,0.648,-96.2,0.648,-12.5,0.0432,1.594568E-05,0.324,0.9667969,0.324,-0.1906738,0.324,0.3178711,0.324,41.38168,0.324,60.00763,0.324,-33.84733,0.648,45.3,0.648,13.6,0.648,-250.6
0.0441,-0.0007945983,0.33075,-1.969238,0.33075,0.7226563,0.33075,0.01318359,0.33075,-9.709924,0.33075,-65.74809,0.33075,250.1298,0.6615,-22.6,0.6615,-95.4,0.6615,-14.5,0.0441,1.628138E-05,0.33075,0.9423828,0.33075,-0.2668457,0.33075,0.1467285,0.33075,13.18321,0.33075,67.0229,0.33075,-27.50382,0.6615,45,0.6615,13.2,0.6615,-250.2
0.045,-0.0007229267,0.3375,-1.78125,0.3375,0.640625,0.3375,-0.0859375,0.3375,-24.0458,0.3375,-69.82442,0.3375,250.1298,0.675,-20.3,0.675,-93.3,0.675,-15,0.045,1.628138E-05,0.3375,0.9694824,0.3375,0.1862793,0.3375,0.1782227,0.3375,33.83969,0.3375,27.64886,0.3375,-27.99237,0.675,44.7,0.675,13.7,0.675,-251.8
0.0459,-0.0006285954,0.34425,-1.54541,0.34425,0.6574707,0.34425,0.03051758,0.34425,-21.38168,0.34425,-53.58779,0.34425,250.1298,0.6885,-19.9,0.6885,-92.3,0.6885,-14.4,0.0459,1.594568E-05,0.34425,1.000732,0.34425,-0.1108398,0.34425,0.2004395,0.34425,17.90076,0.34425,19.54198,0.34425,-27.25954,0.6885,44.6,0.6885,13.9,0.6885,-251.4
0.0468,-0.0005827725,0.351,-1.609131,0.351,0.770752,0.351,0.05737305,0.351,-21.82443,0.351,-31.67175,0.351,250.1298,0.702,-19.5,0.702,-90.8,0.702,-15.9,0.0468,1.594568E-05,0.351,1.122559,0.351,-0.1916504,0.351,-0.08349609,0.351,-0.8854962,0.351,54.61069,0.351,-21.38168,0.702,44.8,0.702,14.1,0.702,-253.1
0.0477,-0.0005594415,0.35775,-1.694336,0.35775,0.5788574,0.35775,-0.1398926,0.35775,-43.67939,0.35775,-31.09924,0.35775,250.1298,0.7155,-18.7,0.7155,-89.3,0.7155,-16.7,0.0477,1.577783E-05,0.35775,1.055176,0.35775,0.2495117,0.35775,0.03540039,0.35775,56.70992,0.35775,37.54198,0.35775,-20.0916,0.7155,45.2,0.7155,14.1,0.7155,-252
0.0486,-0.0004914625,0.3645,-1.621582,0.3645,0.5009766,0.3645,0.01782227,0.3645,-36.1832,0.3645,-33.08397,0.3645,250.1298,0.729,-18.9,0.729,-88.6,0.729,-18.4,0.0486,1.560998E-05,0.3645,0.9807129,0.3645,-0.2424316,0.3645,0.3598633,0.3645,25.89313,0.3645,37.41985,0.3645,-21.70229,0.729,44.5,0.729,13.6,0.729,-252.5
0.0495,-0.0005458457,0.37125,-1.588379,0.37125,0.4716797,0.37125,-0.09912109,0.37125,-44.54962,0.37125,-29.75573,0.37125,250.1298,0.7425,-19.4,0.7425,-87.5,0.7425,-18.9,0.0495,1.577783E-05,0.37125,1.121338,0.37125,-0.2780762,0.37125,0.1132813,0.37125,-5.534351,0.37125,60.12214,0.37125,-20.34351,0.7425,44,0.7425,13.8,0.7425,-253.9
0.0504,-0.0005612879,0.378,-1.680176,0.378,0.3146973,0.378,-0.05664063,0.378,-51.72519,0.378,-26.22137,0.378,250.1298,0.756,-19.5,0.756,-87.1,0.756,-21.4,0.0504,1.544213E-05,0.378,1.001221,0.378,0.2736816,0.378,0.1252441,0.378,59.24427,0.378,21.93893,0.378,-19.84733,0.756,43.8,0.756,14.3,0.756,-253.1
0.0513,-0.0005246967,0.38475,-1.556152,0.38475,0.1325684,0.38475,0.002929688,0.38475,-57.17557,0.38475,-22.61069,0.38475,250.1298,0.7695,-20.6,0.7695,-86.9,0.7695,-21.6,0.0513,1.527428E-05,0.38475,0.9987793,0.38475,-0.3046875,0.38475,0.3574219,0.38475,8.78626,0.38475,44.54962,0.38475,-18.41221,0.7695,44.2,0.7695,14.5,0.7695,-253
0.0522,-0.0004365759,0.3915,-1.187256,0.3915,0.07006836,0.3915,-0.1330566,0.3915,-57.0687,0.3915,-7.129771,0.3915,250.1298,0.783,-22.6,0.783,-86.4,0.783,-23.2,0.0522,1.560998E-05,0.3915,1.071289,0.3915,0.06518555,0.3915,0.08911133,0.3915,9.290076,0.3915,44.32061,0.3915,-15.32824,0.783,44,0.783,14.5,0.783,-253
