X[s],"Trigno IM sensor 15: EMG 15 (IM)",X[s],"Trigno IM sensor 15: ACC X 15 (IM)",X[s],"Trigno IM sensor 15: ACC Y 15 (IM)",X[s],"Trigno IM sensor 15: ACC Z 15 (IM)",X[s],"Trigno IM sensor 15: Gyro X 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Y 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Z 15 (IM)",X[s],"Trigno IM sensor 15: Mag X 15 (IM)",X[s],"Trigno IM sensor 15: Mag Y 15 (IM)",X[s],"Trigno IM sensor 15: Mag Z 15 (IM)",X[s],"Trigno IM sensor 16: EMG 16 (IM)",X[s],"Trigno IM sensor 16: ACC X 16 (IM)",X[s],"Trigno IM sensor 16: ACC Y 16 (IM)",X[s],"Trigno IM sensor 16: ACC Z 16 (IM)",X[s],"Trigno IM sensor 16: Gyro X 16 (IM)",X[s],"Trigno IM sensor 16: Gyro Y 16 (IM)",X[s],"Trigno IM sensor 16: Gyro Z 16 (IM)",X[s],"Trigno IM sensor 16: Mag X 16 (IM)",X[s],"Trigno IM sensor 16: Mag Y 16 (IM)",X[s],"Trigno IM sensor 16: Mag Z 16 (IM)"
0.0216,0,0.162,-0.02832031,0.162,0.1567383,0.162,0.9729004,0.162,-0.2442748,0.162,1.114504,0.162,0.6183206,0.324,-21.9,0.324,-77.4,0.324,-10.7,0.0216,0,0.162,0.0234375,0.162,0.005859375,0.162,1.075439,0.162,2.748092,0.162,-2.145038,0.162,0.4656489,0.324,54.7,0.324,26.9,0.324,-277.3
0.0225,0,0.16875,-0.02368164,0.16875,0.1574707,0.16875,0.9726563,0.16875,-0.1145038,0.16875,1.114504,0.16875,0.5343512,0.3375,-22.6,0.3375,-77.5,0.3375,-12.3,0.0225,0,0.16875,0.02124023,0.16875,0.009765625,0.16875,1.074707,0.16875,2.587786,0.16875,-2.091603,0.16875,0.4198473,0.3375,54.5,0.3375,26.4,0.3375,-276
0.0234,0,0.1755,-0.02905273,0.1755,0.1586914,0.1755,0.9716797,0.1755,-0.09160306,0.1755,1.175573,0.1755,0.5114504,0.351,-22.7,0.351,-77.3,0.351,-12.1,0.0234,0,0.1755,0.02441406,0.1755,0.005126953,0.1755,1.078369,0.1755,2.664122,0.1755,-2.274809,0.1755,0.6030535,0.351,54.4,0.351,26.4,0.351,-276.4
0.0243,0,0.18225,-0.02441406,0.18225,0.157959,0.18225,0.9794922,0.18225,-0.1908397,0.18225,1.175573,0.18225,0.6641222,0.3645,-21.6,0.3645,-77.4,0.3645,-11.8,0.0243,0,0.18225,0.02270508,0.18225,0.0144043,0.18225,1.076416,0.18225,2.587786,0.18225,-2.061069,0.18225,0.4045801,0.3645,54.9,0.3645,26.3,0.3645,-278
0.0252,0,0.189,-0.02929688,0.189,0.1572266,0.189,0.9758301,0.189,-0.2061069,0.189,1.183206,0.189,0.6793893,0.378,-22.5,0.378,-77.9,0.378,-12.3,0.0252,0,0.189,0.02294922,0.189,0.01220703,0.189,1.070557,0.189,2.580153,0.189,-2.030534,0.189,0.5419847,0.378,55,0.378,25.6,0.378,-277.5
0.0261,0,0.19575,-0.02734375,0.19575,0.1564941,0.19575,0.972168,0.19575,-0.2061069,0.19575,1.274809,0.19575,0.4732825,0.3915,-22.4,0.3915,-77.5,0.3915,-11.8,0.0261,0,0.19575,0.02319336,0.19575,0.009277344,0.19575,1.077881,0.19575,2.603053,0.19575,-1.969466,0.19575,0.3435115,0.3915,54.9,0.3915,26.6,0.3915,-276.9
0.027,-8.224613E-06,0.2025,-0.02587891,0.2025,0.1569824,0.2025,0.982666,0.2025,-0.08396947,0.2025,1.29771,0.2025,0.7862595,0.405,-22.7,0.405,-78,0.405,-11.4,0.027,-0.0001337758,0.2025,0.02246094,0.2025,0.01196289,0.2025,1.071777,0.2025,2.610687,0.2025,-2.236641,0.2025,0.389313,0.405,54.7,0.405,25.9,0.405,-276.8
0.0279,-9.567407E-06,0.20925,-0.02539063,0.20925,0.1552734,0.20925,0.9758301,0.20925,-0.1450382,0.20925,1.137405,0.20925,0.6641222,0.4185,-22.4,0.4185,-77.4,0.4185,-11.3,0.0279,-0.001002228,0.20925,0.02148438,0.20925,0.01586914,0.20925,1.077881,0.20925,2.732824,0.20925,-2.122137,0.20925,0.610687,0.4185,54.6,0.4185,26,0.4185,-277.2
0.0288,-1.19173E-05,0.216,-0.02685547,0.216,0.1530762,0.216,0.9787598,0.216,-0.1374046,0.216,1.21374,0.216,0.7175573,0.432,-22.1,0.432,-77.3,0.432,-11.8,0.0288,-0.001697292,0.216,0.02319336,0.216,0.01269531,0.216,1.068604,0.216,2.694656,0.216,-2.221374,0.216,0.4580153,0.432,54.2,0.432,26.9,0.432,-277.7
0.0297,-7.721065E-06,0.22275,-0.02246094,0.22275,0.15625,0.22275,0.9743652,0.22275,-0.129771,0.22275,1.183206,0.22275,0.6641222,0.4455,-22.3,0.4455,-77.6,0.4455,-10.5,0.0297,-0.00246537,0.22275,0.01782227,0.22275,0.009765625,0.22275,1.072998,0.22275,2.549618,0.22275,-2.152672,0.22275,0.4732825,0.4455,54.4,0.4455,26.5,0.4455,-277.2
0.0306,-8.224613E-06,0.2295,-0.02441406,0.2295,0.1550293,0.2295,0.9692383,0.2295,-0.0610687,0.2295,1.114504,0.2295,0.5725191,0.459,-22.2,0.459,-77.4,0.459,-11.8,0.0306,-0.003211963,0.2295,0.02612305,0.2295,0.01171875,0.2295,1.07959,0.2295,2.671756,0.2295,-2.030534,0.2295,0.4274809,0.459,54.6,0.459,26.4,0.459,-277.8
