X[s],"Trigno IM sensor 15: EMG 15 (IM)",X[s],"Trigno IM sensor 15: ACC X 15 (IM)",X[s],"Trigno IM sensor 15: ACC Y 15 (IM)",X[s],"Trigno IM sensor 15: ACC Z 15 (IM)",X[s],"Trigno IM sensor 15: Gyro X 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Y 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Z 15 (IM)",X[s],"Trigno IM sensor 15: Mag X 15 (IM)",X[s],"Trigno IM sensor 15: Mag Y 15 (IM)",X[s],"Trigno IM sensor 15: Mag Z 15 (IM)",X[s],"Trigno IM sensor 16: EMG 16 (IM)",X[s],"Trigno IM sensor 16: ACC X 16 (IM)",X[s],"Trigno IM sensor 16: ACC Y 16 (IM)",X[s],"Trigno IM sensor 16: ACC Z 16 (IM)",X[s],"Trigno IM sensor 16: Gyro X 16 (IM)",X[s],"Trigno IM sensor 16: Gyro Y 16 (IM)",X[s],"Trigno IM sensor 16: Gyro Z 16 (IM)",X[s],"Trigno IM sensor 16: Mag X 16 (IM)",X[s],"Trigno IM sensor 16: Mag Y 16 (IM)",X[s],"Trigno IM sensor 16: Mag Z 16 (IM)"
0.0432,0.0001508965,0.324,0.1520996,0.324,-0.5646973,0.324,0.02197266,0.324,-22.37405,0.324,-19.10687,0.324,29.13741,0.648,-28.4,0.648,-89.8,0.648,19.5,0.0432,0,0.324,1.212646,0.324,-0.2397461,0.324,-0.07885742,0.324,-55.22137,0.324,-128.8855,0.324,250.1298,0.648,25.6,0.648,18.6,0.648,-248.7
0.0441,0.0001411612,0.33075,0.2209473,0.33075,-0.4892578,0.33075,0.01000977,0.33075,-20.50382,0.33075,-20.21374,0.33075,17.31298,0.6615,-28.1,0.6615,-89.3,0.6615,20.7,0.0441,0,0.33075,1.509521,0.33075,-0.4589844,0.33075,0.611084,0.33075,-15.38931,0.33075,-118.6183,0.33075,250.1298,0.6615,25.9,0.6615,18.1,0.6615,-247.1
0.045,0.0001216907,0.3375,0.1237793,0.3375,-0.5004883,0.3375,0.009765625,0.3375,-23.64886,0.3375,-13.70992,0.3375,11.56489,0.675,-28,0.675,-89,0.675,19,0.045,0,0.3375,1.478271,0.3375,-0.2258301,0.3375,-0.1728516,0.3375,-57.68702,0.3375,-116.855,0.3375,250.1298,0.675,26.3,0.675,17.7,0.675,-246
0.0459,8.7953E-05,0.34425,0.1462402,0.34425,-0.5012207,0.34425,-0.007080078,0.34425,-34.07634,0.34425,-10.29008,0.34425,4.900764,0.6885,-28.2,0.6885,-88.7,0.6885,19.5,0.0459,0,0.34425,1.30127,0.34425,-0.1674805,0.34425,0.06225586,0.34425,-59.01527,0.34425,-116.6412,0.34425,250.1298,0.6885,26.3,0.6885,17.3,0.6885,-246.8
0.0468,2.752728E-05,0.351,0.1499023,0.351,-0.4614258,0.351,-0.03833008,0.351,-33.75573,0.351,-8.412213,0.351,-1.267176,0.702,-28.3,0.702,-88.9,0.702,20.2,0.0468,0,0.351,1.531006,0.351,-0.1472168,0.351,0.197998,0.351,-58.27481,0.351,-134.1527,0.351,250.1298,0.702,25.5,0.702,17,0.702,-248
0.0477,-1.678492E-07,0.35775,0.1853027,0.35775,-0.4204102,0.35775,-0.05810547,0.35775,-33.66412,0.35775,-9.641221,0.35775,-9.106871,0.7155,-28,0.7155,-88.2,0.7155,19.3,0.0477,0,0.35775,1.816895,0.35775,-0.09790039,0.35775,0.05297852,0.35775,-63.69466,0.35775,-141.0076,0.35775,250.1298,0.7155,26.7,0.7155,16.5,0.7155,-247.8
0.0486,1.174945E-06,0.3645,0.197998,0.3645,-0.3967285,0.3645,-0.06054688,0.3645,-35.33588,0.3645,-9.045801,0.3645,-17.03817,0.729,-27.7,0.729,-87.6,0.729,19.3,0.0486,0,0.3645,1.999939,0.3645,-0.04736328,0.3645,0.07299805,0.3645,-68.90076,0.3645,-145.9618,0.3645,250.1298,0.729,26.6,0.729,16.5,0.729,-247
0.0495,-1.107805E-05,0.37125,0.190918,0.37125,-0.390625,0.37125,-0.06079102,0.37125,-34.22137,0.37125,-12.8626,0.37125,-24.89313,0.7425,-28,0.7425,-88,0.7425,18.7,0.0495,0,0.37125,1.999939,0.37125,-0.006835938,0.37125,0.114502,0.37125,-71.71756,0.37125,-143.5649,0.37125,250.1298,0.7425,27.1,0.7425,15.8,0.7425,-248.3
0.0504,-8.375677E-05,0.378,0.1577148,0.378,-0.3850098,0.378,-0.0612793,0.378,-29.69466,0.378,-19.9771,0.378,-32.96183,0.756,-28,0.756,-88.1,0.756,19.1,0.0504,0,0.378,1.999939,0.378,0.04321289,0.378,0.2478027,0.378,-67.24428,0.378,-143.8931,0.378,250.1298,0.756,27.3,0.756,15.8,0.756,-248
0.0513,-9.349203E-05,0.38475,0.1259766,0.38475,-0.3786621,0.38475,-0.05102539,0.38475,-25.10687,0.38475,-25.12214,0.38475,-40.07634,0.7695,-27.9,0.7695,-88.3,0.7695,18.9,0.0513,0,0.38475,1.999939,0.38475,0.1040039,0.38475,0.2973633,0.38475,-65.1832,0.38475,-140.084,0.38475,250.1298,0.7695,28.2,0.7695,15.1,0.7695,-248.5
